1;0;2313.00;11.10;1915.00;0.00;2.00
2;0;4136.00;10.75;1918.00;0.00;1.68
3;0;5394.00;9.50;2000.00;0.00;2.24
4;0;1420.00;9.85;1925.00;0.00;1.88
5;0;2505.00;10.90;1869.00;0.00;2.56
6;0;4048.00;10.80;1540.00;0.00;2.24
7;0;794.00;9.50;1992.00;0.00;2.20
8;0;4223.00;10.80;2028.00;0.00;1.08
9;0;3189.00;10.40;1866.00;0.00;1.80
10;0;4889.00;9.70;1746.00;0.00;2.20
11;0;2443.00;15.10;480.00;0.00;1.40
12;0;2036.00;13.95;1741.00;0.00;0.64
13;0;3824.00;10.20;1593.00;0.00;2.84
14;0;2077.00;14.32;1700.00;0.00;0.36
15;0;4020.00;10.40;1814.00;0.00;2.12
16;0;1629.00;13.30;1749.00;0.00;0.80
17;0;4239.00;11.00;1905.00;0.00;1.80
18;0;3969.00;10.10;1921.00;0.00;1.60
19;0;2654.00;11.00;1802.00;0.00;2.24
20;0;3031.00;10.40;1742.00;0.00;2.00
21;0;3456.00;9.80;1943.00;0.00;2.88
22;0;2494.00;11.50;1515.00;0.00;0.88
23;0;4191.00;10.90;1762.00;0.00;2.20
24;0;3208.00;10.55;1787.00;0.00;1.96
25;0;2841.00;10.40;1673.00;0.00;1.36
26;0;3724.00;9.50;92.00;0.00;1.52
27;0;5441.00;9.50;103.00;0.00;2.84
28;0;1852.00;9.50;218.00;0.00;2.40
29;0;2225.00;9.50;147.00;0.00;2.60
30;0;1423.00;11.70;2032.00;0.00;0.76
31;0;216.00;9.50;1173.00;0.00;3.52
32;0;1783.00;12.70;1866.00;0.00;0.96
33;0;1585.00;11.90;2019.00;0.00;1.36
34;0;2011.00;12.25;2021.00;0.00;1.40
35;0;3322.00;10.30;1863.00;0.00;2.44
36;0;1845.00;12.10;2026.00;0.00;0.92
37;0;1568.00;12.92;1862.00;0.00;0.64
38;0;3201.00;9.50;221.00;0.00;2.20
39;0;5576.00;9.50;568.00;0.00;2.56
40;0;642.00;9.50;2007.00;0.00;2.00
41;0;4413.00;9.50;1091.00;0.00;3.36
42;0;736.00;9.50;295.00;0.00;3.84
43;0;3234.00;9.50;151.00;0.00;1.72
44;0;4830.00;9.50;1334.00;0.00;2.84
45;0;413.00;9.50;724.00;0.00;3.40
46;0;4826.00;10.20;1613.00;0.00;1.20
47;0;2110.00;11.15;2019.00;0.00;1.28
48;0;3181.00;9.50;309.00;0.00;2.80
49;0;1025.00;9.50;1526.00;0.00;3.72
50;0;1505.00;9.50;1594.00;0.00;2.84
51;0;4248.00;9.50;460.00;0.00;3.28
52;0;3620.00;9.50;106.00;0.00;1.76
53;0;186.00;9.50;993.00;0.00;3.32
54;0;4200.00;9.50;1229.00;0.00;0.32
55;0;5174.00;9.50;1196.00;0.00;2.28
56;0;514.00;9.50;1112.00;0.00;3.92
57;0;3287.00;9.50;277.00;0.00;2.08
58;0;1438.00;9.50;644.00;0.00;3.00
59;0;512.00;9.50;1295.00;0.00;3.68
60;0;2519.00;11.40;1658.00;0.00;2.16
61;0;4628.00;9.50;1559.00;0.00;2.72
62;0;678.00;9.50;1725.00;0.00;3.52
63;0;2987.00;9.50;35.00;0.00;1.64
64;0;4282.00;9.50;1230.00;0.00;1.84
65;0;753.00;9.50;180.00;0.00;3.12
66;0;1118.00;9.50;1323.00;0.00;3.08
67;0;5437.00;9.50;1359.00;0.00;2.32
68;0;385.00;9.50;1812.00;0.00;3.00
69;0;2065.00;16.00;1166.00;0.00;0.60
70;0;2936.00;9.50;185.00;0.00;1.84
71;0;3502.00;9.50;409.00;0.00;2.88
72;0;4403.00;9.50;115.00;0.00;2.64
73;0;1513.00;9.50;1201.00;0.00;2.76
74;0;224.00;9.50;1792.00;0.00;2.68
75;0;2950.00;9.50;265.00;0.00;2.00
76;0;3520.00;9.50;313.00;0.00;1.48
77;0;5472.00;9.50;420.00;0.00;2.08
78;0;4275.00;9.50;942.00;0.00;2.76
79;0;1374.00;9.50;1878.00;0.00;4.76
80;0;2186.00;9.50;1156.00;0.00;1.44
81;0;2051.00;16.45;1048.00;0.00;1.20
82;0;2245.00;17.07;1031.00;0.00;0.76
83;0;462.00;9.50;955.00;0.00;3.16
84;0;987.00;9.50;1424.00;0.00;3.04
85;0;3806.00;9.50;150.00;0.00;1.64
86;0;3817.00;9.50;34.00;0.00;1.80
87;0;5386.00;9.50;1443.00;0.00;2.84
88;0;3728.00;9.50;1986.00;0.00;2.64
89;0;4527.00;9.50;119.00;0.00;2.00
90;0;2121.00;9.50;285.00;0.00;3.00
91;0;4558.00;9.50;264.00;0.00;3.32
92;0;4076.00;9.50;319.00;0.00;3.28
93;0;1246.00;9.50;512.00;0.00;2.36
94;0;3689.00;9.50;42.00;0.00;1.84
95;0;166.00;9.50;1317.00;0.00;2.64
96;0;3456.00;9.50;1533.00;0.00;3.00
97;0;3784.00;9.50;367.00;0.00;1.44
98;0;332.00;9.50;1039.00;0.00;3.60
99;0;42.00;9.50;448.00;0.00;1.88
100;0;909.00;9.50;439.00;0.00;4.16
101;0;5187.00;9.50;1525.00;0.00;3.12
102;0;2996.00;9.50;421.00;0.00;2.00
103;0;2940.00;9.50;103.00;0.00;2.12
104;0;208.00;9.50;234.00;0.00;3.52
105;0;5452.00;9.50;1817.00;0.00;2.20
106;0;4398.00;9.50;849.00;0.00;1.88
107;0;336.00;9.50;1307.00;0.00;3.52
108;0;3846.00;9.50;212.00;0.00;2.40
109;0;74.00;9.50;1212.00;0.00;3.44
110;0;1291.00;9.50;1586.00;0.00;3.04
111;0;4180.00;9.50;573.00;0.00;3.60
112;0;3559.00;9.50;474.00;0.00;2.48
113;0;2965.00;9.50;354.00;0.00;2.36
114;0;5578.00;9.50;1721.00;0.00;2.36
115;0;203.00;9.50;1393.00;0.00;3.24
116;0;1843.00;9.50;1419.00;0.00;0.48
117;0;4018.00;9.50;424.00;0.00;2.40
118;0;3712.00;9.50;187.00;0.00;1.48
119;0;3459.00;9.50;61.00;0.00;2.56
120;0;5146.00;9.50;1887.00;0.00;2.28
121;0;3581.00;9.50;335.00;0.00;1.40
122;0;5579.00;9.50;1388.00;0.00;2.12
123;0;4333.00;9.50;748.00;0.00;3.32
124;0;4113.00;9.50;39.00;0.00;1.88
125;0;3749.00;9.50;442.00;0.00;1.52
126;0;499.00;9.50;1687.00;0.00;3.20
127;0;279.00;9.50;635.00;0.00;2.60
128;0;1562.00;9.50;1067.00;0.00;2.56
129;0;5307.00;9.50;106.00;0.00;2.36
130;0;1523.00;9.50;1745.00;0.00;3.28
131;0;4398.00;9.50;921.00;0.00;2.28
132;0;3924.00;9.50;159.00;0.00;2.32
133;0;1072.00;9.50;551.00;0.00;4.00
134;0;4507.00;9.50;1282.00;0.00;2.92
135;0;4086.00;9.50;1365.00;0.00;0.40
136;0;3814.00;9.50;701.00;0.00;1.84
137;0;799.00;9.50;1017.00;0.00;3.72
138;0;5437.00;9.50;1562.00;0.00;2.88
139;0;86.00;9.50;685.00;0.00;3.08
140;0;5426.00;9.50;673.00;0.00;2.84
141;0;5454.00;9.50;880.00;0.00;2.64
142;0;4990.00;9.50;1871.00;0.00;1.60
143;0;743.00;9.50;710.00;0.00;2.64
144;0;5552.00;9.50;1982.00;0.00;2.84
145;0;109.00;9.50;872.00;0.00;3.12
146;0;5127.00;9.50;818.00;0.00;3.16
147;0;3610.00;9.50;1429.00;0.00;2.00
148;0;4023.00;9.50;133.00;0.00;1.92
149;0;5581.00;9.50;891.00;0.00;2.24
150;0;631.00;9.50;881.00;0.00;3.00
151;0;4859.00;9.50;134.00;0.00;3.32
152;0;1271.00;9.50;1821.00;0.00;3.80
153;0;4514.00;9.50;2007.00;0.00;1.96
154;0;4986.00;9.50;899.00;0.00;2.60
155;0;1890.00;9.50;324.00;0.00;2.20
156;0;136.00;9.50;1683.00;0.00;2.76
157;0;4082.00;9.50;505.00;0.00;2.88
158;0;1499.00;9.50;203.00;0.00;3.64
159;0;1407.00;9.50;949.00;0.00;3.36
160;0;3946.00;9.50;383.00;0.00;2.60
161;0;5281.00;9.50;259.00;0.00;3.32
162;0;753.00;9.50;1158.00;0.00;2.12
163;0;4260.00;9.50;668.00;0.00;2.56
164;0;3920.00;9.50;1974.00;0.00;1.20
165;0;5117.00;9.50;1988.00;0.00;2.68
166;0;3063.00;9.60;1990.00;0.00;1.08
167;0;188.00;9.50;1895.00;0.00;2.20
168;0;1525.00;9.50;62.00;0.00;2.64
169;0;219.00;9.50;1485.00;0.00;3.32
170;0;4154.00;9.50;124.00;0.00;2.96
171;0;4989.00;9.50;1939.00;0.00;2.32
172;0;112.00;9.50;1827.00;0.00;2.60
173;0;1207.00;9.50;1411.00;0.00;2.76
174;0;3988.00;9.50;1051.00;0.00;0.76
175;0;28.00;9.50;1846.00;0.00;1.68
176;0;5139.00;9.50;1811.00;0.00;1.92
177;0;3057.00;9.50;454.00;0.00;1.88
178;0;89.00;9.50;135.00;0.00;3.52
179;0;5082.00;9.50;303.00;0.00;2.16
180;0;296.00;9.50;1915.00;0.00;3.12
181;0;4054.00;9.50;1059.00;0.00;1.32
182;0;257.00;9.50;84.00;0.00;3.72
183;0;1032.00;9.50;1742.00;0.00;3.48
184;0;4742.00;9.50;796.00;0.00;3.08
185;0;5045.00;9.60;1499.00;0.00;2.36
186;0;634.00;9.50;60.00;0.00;3.00
187;0;1818.00;9.50;409.00;0.00;2.52
188;0;4494.00;9.50;183.00;0.00;1.96
189;0;4081.00;9.50;1117.00;0.00;1.28
190;0;4049.00;9.50;642.00;0.00;2.84
191;0;5334.00;9.50;1084.00;0.00;2.48
192;0;1022.00;9.50;868.00;0.00;3.08
193;0;5484.00;9.50;509.00;0.00;2.24
194;0;1662.00;9.50;1616.00;0.00;2.44
195;0;4206.00;9.50;1179.00;0.00;0.96
196;0;5231.00;9.50;1403.00;0.00;3.36
197;0;62.00;9.50;1039.00;0.00;2.96
198;0;3441.00;9.50;522.00;0.00;1.52
199;0;5114.00;9.50;225.00;0.00;2.04
200;0;4768.00;9.50;501.00;0.00;3.04
201;0;4866.00;9.50;1115.00;0.00;2.88
202;0;5347.00;9.50;364.00;0.00;1.84
203;0;4807.00;9.50;360.00;0.00;3.36
204;0;4640.00;9.50;884.00;0.00;2.76
205;0;1961.00;9.50;162.00;0.00;2.08
206;0;421.00;9.50;70.00;0.00;3.36
207;0;5281.00;9.50;1995.00;0.00;2.32
208;0;5275.00;9.50;1563.00;0.00;2.44
209;0;4133.00;9.50;857.00;0.00;2.68
210;0;5474.00;9.50;590.00;0.00;1.20
211;0;1002.00;9.50;1659.00;0.00;2.52
212;0;1861.00;9.50;1459.00;0.00;0.84
213;0;3870.00;9.50;566.00;0.00;2.20
214;0;3973.00;9.50;726.00;0.00;2.36
215;0;5566.00;9.50;136.00;0.00;2.32
216;0;1750.00;9.50;298.00;0.00;3.04
217;0;5379.00;9.50;565.00;0.00;2.64
218;0;4404.00;9.50;238.00;0.00;2.12
219;0;3951.00;9.50;629.00;0.00;1.60
220;0;1700.00;9.50;70.00;0.00;2.80
221;0;4455.00;9.50;327.00;0.00;2.76
222;0;3940.00;9.50;1035.00;0.00;0.76
223;0;4014.00;9.50;57.00;0.00;2.28
224;0;1625.00;9.50;633.00;0.00;3.08
225;0;3886.00;9.50;458.00;0.00;2.04
226;0;5581.00;9.50;1610.00;0.00;2.24
227;0;599.00;9.50;1879.00;0.00;3.60
228;0;4983.00;9.50;37.00;0.00;1.68
229;0;5015.00;9.50;1704.00;0.00;2.44
230;0;3334.00;9.50;523.00;0.00;2.08
231;0;3906.00;9.50;103.00;0.00;1.68
232;0;4635.00;9.50;45.00;0.00;1.96
233;0;4101.00;9.50;1567.00;0.00;0.60
234;0;4682.00;9.50;994.00;0.00;4.00
235;0;1260.00;9.50;2036.00;0.00;0.64
236;0;4522.00;9.50;804.00;0.00;3.20
237;0;651.00;9.50;755.00;0.00;3.52
238;0;3803.00;10.20;1488.00;0.00;2.84
239;0;4584.00;9.85;1670.00;0.00;1.04
240;0;3597.00;9.70;1991.00;0.00;2.56
241;0;2613.00;11.00;1627.00;0.00;2.44
242;0;2766.00;11.10;1721.00;0.00;1.72
243;0;3137.00;9.90;2005.00;0.00;1.84
244;0;2003.00;12.20;1588.00;0.00;0.60
245;0;1511.00;12.50;1801.00;0.00;1.40
246;0;4175.00;10.70;1975.00;0.00;2.08
247;0;3887.00;10.10;1794.00;0.00;2.84
248;0;2966.00;10.10;1951.00;0.00;1.72
249;0;3087.00;10.25;1874.00;0.00;2.04
250;0;4425.00;10.67;1766.00;0.00;2.00
251;0;3678.00;10.50;1584.00;0.00;2.96
252;0;2629.00;11.10;1719.00;0.00;2.36
253;0;2080.00;14.50;1744.00;0.00;0.76
